id,label,magnetic field x-axis [T],magnetic field y-axis [T],magnetic field z-axis [T],time [s],amplitude
624,8.0,,,,1594228782.986308,-13.66
625,8.0,,,,1594228782.9960842,-14.98
626,8.0,,,,1594228783.0058606,-24.44
627,8.0,,,,1594228783.0156364,-34.22
628,8.0,,,,1594228783.0254126,-8.5
629,8.0,,,,1594228783.0351887,-9.89
630,8.0,,,,1594228783.0449648,1.96
631,8.0,,,,1594228783.054741,-1.4
632,8.0,,,,1594228783.064517,6.03
633,8.0,,,,1594228783.0742931,12.9
634,8.0,,,,1594228783.0840693,17.35
635,8.0,,,,1594228783.0938456,46.03
636,8.0,,,,1594228783.1036215,4.65
637,8.0,,,,1594228783.1133974,-5.3
638,8.0,,,,1594228783.1231735,-14.43
639,8.0,,,,1594228783.1329498,-23.96
640,8.0,,,,1594228783.142726,0.64
641,8.0,,,,1594228783.152502,-5.96
642,8.0,,,,1594228783.1622784,14.95
643,8.0,,,,1594228783.1720545,2.1
644,8.0,,,,1594228783.1818304,4.14
645,8.0,,,,1594228783.1916065,27.99
646,8.0,,,,1594228783.2013824,9.24
647,8.0,,,,1594228783.2111588,22.6
648,8.0,,,,1594228783.2209349,6.11
649,8.0,,,,1594228783.230711,-27.16
650,8.0,,,,1594228783.2404866,-21.76
651,8.0,,,,1594228783.2502632,-7.81
652,8.0,,,,1594228783.2600393,1.29
653,8.0,,,,1594228783.2698154,20.01
654,8.0,,,,1594228783.2795913,10.74
655,8.0,,,,1594228783.2893677,-8.45
656,8.0,,,,1594228783.2991438,-15.3
657,8.0,,,,1594228783.30892,-14.69
658,8.0,,,,1594228783.318696,-16.87
659,8.0,,,,1594228783.3284721,-5.18
660,8.0,,,,1594228783.3382485,-0.19
661,8.0,,,,1594228783.3480244,-13.23
662,8.0,,,,1594228783.3578005,-6.31
663,8.0,,,,1594228783.3675766,14.78
664,8.0,,,,1594228783.3773527,12.45
665,8.0,,,,1594228783.3871288,5.33
666,8.0,,,,1594228783.3969052,3.66
667,8.0,,,,1594228783.406681,2.75
668,8.0,,,,1594228783.4164572,3.84
669,8.0,,,,1594228783.4262333,25.83
670,8.0,,,,1594228783.4360096,7.28
671,8.0,,,,1594228783.4457855,3.31
672,8.0,,,,1594228783.4555616,-3.69
673,8.0,,,,1594228783.4653378,-5.06
674,8.0,,,,1594228783.475114,-9.59
675,8.0,,,,1594228783.48489,-99.46
676,8.0,,,,1594228783.494666,97.58
677,8.0,,,,1594228783.5044422,23.55
678,8.0,,,,1594228783.5142186,10.57
679,8.0,,,,1594228783.5239944,-6.88
680,8.0,,,,1594228783.5337706,-29.87
681,8.0,,,,1594228783.5435467,-21.29
682,8.0,,,,1594228783.5533226,-0.9
683,8.0,,,,1594228783.563099,4.25
684,8.0,,,,1594228783.572875,1.53
685,8.0,,,,1594228783.5826511,-12.39
686,8.0,,,,1594228783.5924273,11.32
687,8.0,,,,1594228783.6022036,-19.59
688,8.0,,,,1594228783.6119795,-9.91
689,8.0,,,,1594228783.6217554,-17.79
690,8.0,,,,1594228783.6315315,-26.62
691,8.0,,,,1594228783.6413078,28.53
692,8.0,,,,1594228783.651084,-4.02
693,8.0,,,,1594228783.66086,10.49
694,8.0,,,,1594228783.6706364,48.26
695,8.0,,,,1594228783.6804125,-5.86
696,8.0,,,,1594228783.6901884,-4.86
697,8.0,,,,1594228783.6999645,14.91
698,8.0,,,,1594228783.7097404,16.8
699,8.0,,,,1594228783.7195168,12.75
700,8.0,,,,1594228783.7292929,-1.82
701,8.0,,,,1594228783.739069,-10.27
702,8.0,,,,1594228783.7488446,-49.52
703,8.0,,,,1594228783.7586212,26.66
704,8.0,,,,1594228783.7683973,-3.5
705,8.0,,,,1594228783.7781734,-10.79
706,8.0,,,,1594228783.7879493,-35.97
707,8.0,,,,1594228783.7977257,7.78
708,8.0,,,,1594228783.8075018,5.14
709,8.0,,,,1594228783.817278,16.91
710,8.0,,,,1594228783.827054,2.38
711,8.0,,,,1594228783.8368301,-11.88
712,8.0,,,,1594228783.8466065,67.16
713,8.0,,,,1594228783.8563824,88.97
714,8.0,,,,1594228783.8661585,-280.69
715,8.0,,,,1594228783.8759346,202.18
716,8.0,,,,1594228783.8857107,37.89
717,8.0,,,,1594228783.8954868,-14.19
718,8.0,,,,1594228783.9052632,-54.81
719,8.0,,,,1594228783.915039,-9.81
720,8.0,,,,1594228783.9248152,-25.37
721,8.0,,,,1594228783.9345913,37.98
722,8.0,,,,1594228783.9443676,-18.03
723,8.0,,,,1594228783.9541435,-33.33
724,8.0,,,,1594228783.9639196,-4.63
725,8.0,,,,1594228783.9736958,-1.17
726,8.0,,,,1594228783.983472,3.53
727,8.0,,,,1594228783.993248,-39.3
728,8.0,,,,1594228784.003024,35.86
729,8.0,,,,1594228784.0128002,8.53
730,8.0,,,,1594228784.0225766,34.99
731,8.0,,,,1594228784.0323524,13.42
732,8.0,,,,1594228784.0421286,-6.09
733,8.0,,,,1594228784.0519047,17.12
734,8.0,,,,1594228784.0616806,-1.81
735,8.0,,,,1594228784.0714571,0.23
736,8.0,,,,1594228784.081233,-0.02
737,8.0,,,,1594228784.0910091,-29.28
738,8.0,,,,1594228784.1007853,-25.66
739,8.0,,,,1594228784.1105616,-4.4
740,8.0,,,,1594228784.1203375,-12.72
741,8.0,,,,1594228784.1301134,-6.3
742,8.0,,,,1594228784.1398895,-7.43
743,8.0,,,,1594228784.1496658,-0.85
744,8.0,,,,1594228784.159442,11.19
745,8.0,,,,1594228784.169218,9.53
746,8.0,,,,1594228784.1789944,13.27
747,8.0,,,,1594228784.1887705,-1.49
748,8.0,,,,1594228784.1985464,0.31
749,8.0,,,,1594228784.2083225,-20.63
750,8.0,,,,1594228784.2180984,-13.08
751,8.0,,,,1594228784.2278748,-15.8
752,8.0,,,,1594228784.2376509,-6.62
753,8.0,,,,1594228784.247427,8.44
754,8.0,,,,1594228784.2572026,-6.64
755,8.0,,,,1594228784.2669792,4.43
756,8.0,,,,1594228784.2767553,5.27
757,8.0,,,,1594228784.2865314,4.81
758,8.0,,,,1594228784.2963073,17.25
759,8.0,,,,1594228784.3060837,9.27
760,8.0,,,,1594228784.3158598,-5.88
761,8.0,,,,1594228784.325636,-7.64
762,8.0,,,,1594228784.335412,-4.5
763,8.0,,,,1594228784.3451881,-18.47
764,8.0,,,,1594228784.3549645,7.02
765,8.0,,,,1594228784.3647404,12.97
766,8.0,,,,1594228784.3745165,3.56
767,8.0,,,,1594228784.3842926,17.96
768,8.0,,,,1594228784.3940687,12.33
769,8.0,,,,1594228784.4038448,3.39
770,8.0,,,,1594228784.4136212,-10.21
771,8.0,,,,1594228784.423397,-14.4
772,8.0,,,,1594228784.4331732,-9.29
773,8.0,,,,1594228784.4429493,-15.37
774,8.0,,,,1594228784.4527256,-3.52
775,8.0,,,,1594228784.4625015,-7.4
776,8.0,,,,1594228784.4722776,4.29
777,8.0,,,,1594228784.4820538,11.23
778,8.0,,,,1594228784.49183,6.06
779,8.0,,,,1594228784.501606,0.75
780,8.0,,,,1594228784.511382,3.21
781,8.0,,,,1594228784.5211582,18.28
782,8.0,,,,1594228784.5309346,14.69
783,8.0,,,,1594228784.5407104,1.31
784,8.0,,,,1594228784.5504866,4.54
785,8.0,,,,1594228784.5602627,3.48
786,8.0,,,,1594228784.5700386,8.79
787,8.0,,,,1594228784.5798151,7.29
788,8.0,,,,1594228784.589591,14.56
789,8.0,,,,1594228784.5993671,1.02
790,8.0,,,,1594228784.6091433,1.35
791,8.0,,,,1594228784.6189196,9.33
792,8.0,,,,1594228784.6286955,11.09
793,8.0,,,,1594228784.6384716,-4.18
794,8.0,,,,1594228784.6482475,-4.39
795,8.0,,,,1594228784.6580238,-0.08
796,8.0,,,,1594228784.6678,-2.67
797,8.0,,,,1594228784.677576,-22.43
798,8.0,,,,1594228784.6873527,-35.27
799,8.0,,,,1594228784.6971285,-17.66
800,8.0,,,,1594228784.7069044,-15.83
801,8.0,,,,1594228784.7166805,-3.99
802,8.0,,,,1594228784.7264564,-9.65
803,8.0,,,,1594228784.7362328,-3.22
804,8.0,,,,1594228784.7460089,10.07
805,8.0,,,,1594228784.755785,6.12
806,8.0,,,,1594228784.7655606,3.64
807,8.0,,,,1594228784.7753372,-5.08
808,8.0,,,,1594228784.7851133,9.92
809,8.0,,,,1594228784.7948895,-12.42
810,8.0,,,,1594228784.8046653,-16.59
811,8.0,,,,1594228784.8144414,-17.38
812,8.0,,,,1594228784.8242178,-17.24
813,8.0,,,,1594228784.833994,4.01
814,8.0,,,,1594228784.84377,-7.88
815,8.0,,,,1594228784.8535461,20.2
816,8.0,,,,1594228784.8633225,10.46
817,8.0,,,,1594228784.8730984,17.88
818,8.0,,,,1594228784.8828745,2.12
819,8.0,,,,1594228784.8926506,-9.99
820,8.0,,,,1594228784.9024267,1.4
821,8.0,,,,1594228784.9122028,2.41
822,8.0,,,,1594228784.921979,11.65
823,8.0,,,,1594228784.931755,7.59
824,8.0,,,,1594228784.9415312,8.22
825,8.0,,,,1594228784.9513073,-1.53
826,8.0,,,,1594228784.9610837,1.98
827,8.0,,,,1594228784.9708595,9.88
828,8.0,,,,1594228784.9806356,7.18
829,8.0,,,,1594228784.9904118,14.02
830,8.0,,,,1594228785.000188,8.38
831,8.0,,,,1594228785.009964,-13.58
832,8.0,,,,1594228785.01974,-28.66
833,8.0,,,,1594228785.0295162,-20.18
834,8.0,,,,1594228785.0392926,-24.93
835,8.0,,,,1594228785.0490685,-5.86
836,8.0,,,,1594228785.0588446,-20.49
837,8.0,,,,1594228785.0686207,-7.97
838,8.0,,,,1594228785.0783968,3.33
839,8.0,,,,1594228785.0881732,-4.01
840,8.0,,,,1594228785.097949,-4.0
841,8.0,,,,1594228785.1077251,-19.48
842,8.0,,,,1594228785.1175013,1.48
843,8.0,,,,1594228785.1272776,-5.94
844,8.0,,,,1594228785.1370535,9.03
845,8.0,,,,1594228785.1468296,10.3
846,2.0,,,,1594228785.1566055,-7.46
847,2.0,,,,1594228785.1663818,24.31
848,2.0,,,,1594228785.176158,-86.92
849,2.0,,,,1594228785.185934,56.97
850,2.0,,,,1594228785.1957102,303.12
851,2.0,,,,1594228785.2054865,-78.63
852,2.0,,,,1594228785.2152624,-80.36
853,2.0,,,,1594228785.2250385,121.38
854,2.0,,,,1594228785.2348144,-174.04
855,2.0,,,,1594228785.2445908,5.09
856,2.0,,,,1594228785.2543669,160.26
857,2.0,,,,1594228785.264143,77.52
858,2.0,,,,1594228785.2739189,-81.8
859,2.0,,,,1594228785.2836952,122.4
860,2.0,,,,1594228785.2934713,-179.46
861,2.0,,,,1594228785.3032475,138.94
862,2.0,,,,1594228785.3130233,-66.74
863,2.0,,,,1594228785.3227994,-76.77
864,2.0,,,,1594228785.3325758,83.74
865,2.0,,,,1594228785.342352,-13.94
866,2.0,,,,1594228785.352128,55.16
867,2.0,,,,1594228785.361904,99.59
868,2.0,,,,1594228785.3716805,-73.97
869,2.0,,,,1594228785.3814564,28.33
870,2.0,,,,1594228785.3912325,-97.1
871,2.0,,,,1594228785.4010086,-45.6
872,2.0,,,,1594228785.4107847,34.79
873,2.0,,,,1594228785.4205608,0.22
874,2.0,,,,1594228785.430337,-13.14
875,2.0,,,,1594228785.440113,-96.91
876,2.0,,,,1594228785.4498892,135.14
877,2.0,,,,1594228785.4596653,27.55
878,2.0,,,,1594228785.4694414,26.34
879,2.0,,,,1594228785.4792175,-13.75
880,2.0,,,,1594228785.4889936,-61.07
881,2.0,,,,1594228785.4987698,24.71
882,2.0,,,,1594228785.508546,7.84
883,2.0,,,,1594228785.518322,-19.56
884,2.0,,,,1594228785.528098,-31.9
885,2.0,,,,1594228785.5378742,-81.42
886,2.0,,,,1594228785.5476506,181.87
887,2.0,,,,1594228785.5574265,84.26
888,2.0,,,,1594228785.5672026,-155.83
889,2.0,,,,1594228785.5769787,36.21
890,2.0,,,,1594228785.5867548,68.3
891,2.0,,,,1594228785.5965312,-35.75
892,2.0,,,,1594228785.606307,1.52
893,2.0,,,,1594228785.6160831,-69.15
894,2.0,,,,1594228785.6258593,19.66
895,2.0,,,,1594228785.6356356,-1.61
896,2.0,,,,1594228785.6454115,-108.16
897,2.0,,,,1594228785.6551876,30.28
898,2.0,,,,1594228785.6649635,61.27
899,2.0,,,,1594228785.6747398,-24.37
900,2.0,,,,1594228785.684516,34.0
901,2.0,,,,1594228785.694292,-39.87
902,2.0,,,,1594228785.7040682,-71.91
903,2.0,,,,1594228785.7138445,136.6
904,2.0,,,,1594228785.7236204,-27.48
905,2.0,,,,1594228785.7333965,16.7
906,2.0,,,,1594228785.7431724,51.27
907,2.0,,,,1594228785.7529488,-8.79
908,2.0,,,,1594228785.7627249,-19.85
909,2.0,,,,1594228785.772501,-91.69
910,2.0,,,,1594228785.7822769,110.28
911,2.0,,,,1594228785.7920532,19.91
912,2.0,,,,1594228785.8018293,11.69
913,2.0,,,,1594228785.8116055,-40.64
914,2.0,,,,1594228785.8213813,83.47
915,2.0,,,,1594228785.8311574,-108.49
916,2.0,,,,1594228785.8409338,101.64
917,2.0,,,,1594228785.85071,-98.76
918,2.0,,,,1594228785.860486,76.0
919,2.0,,,,1594228785.870262,83.79
920,2.0,,,,1594228785.8800385,-219.06
921,2.0,,,,1594228785.8898144,224.22
922,2.0,,,,1594228785.8995905,-130.75
923,2.0,,,,1594228785.9093664,-71.65
924,2.0,,,,1594228785.9191427,223.05
925,2.0,,,,1594228785.9289188,-37.74
926,2.0,,,,1594228785.938695,-29.2
927,2.0,,,,1594228785.948471,86.12
928,2.0,,,,1594228785.9582472,26.28
929,2.0,,,,1594228785.9680233,35.93
930,2.0,,,,1594228785.9777994,-50.35
931,2.0,,,,1594228785.9875755,-58.21
932,2.0,,,,1594228785.9973516,97.28
933,2.0,,,,1594228786.0071278,11.46
934,2.0,,,,1594228786.0169039,-103.76
935,2.0,,,,1594228786.02668,-13.76
936,2.0,,,,1594228786.036456,-6.58
937,2.0,,,,1594228786.0462322,1.25
938,2.0,,,,1594228786.0560086,21.33
939,2.0,,,,1594228786.0657845,-32.36
940,2.0,,,,1594228786.0755606,96.24
941,2.0,,,,1594228786.0853367,-100.32
942,2.0,,,,1594228786.0951128,-11.64
943,2.0,,,,1594228786.1048892,93.87
944,2.0,,,,1594228786.114665,51.43
945,2.0,,,,1594228786.1244411,7.59
946,2.0,,,,1594228786.1342173,-2.22
947,2.0,,,,1594228786.1439936,-135.34
948,2.0,,,,1594228786.1537695,148.06
949,2.0,,,,1594228786.1635456,-104.28
950,2.0,,,,1594228786.1733215,74.48
951,2.0,,,,1594228786.1830974,-4.3
952,2.0,,,,1594228786.192874,26.33
953,2.0,,,,1594228786.20265,-28.16
954,2.0,,,,1594228786.2124262,-26.36
955,2.0,,,,1594228786.2222025,-14.78
956,2.0,,,,1594228786.2319784,30.46
957,2.0,,,,1594228786.2417545,112.77
958,2.0,,,,1594228786.2515304,-66.9
959,2.0,,,,1594228786.2613068,3.38
960,2.0,,,,1594228786.2710829,-50.84
961,2.0,,,,1594228786.280859,25.63
962,2.0,,,,1594228786.2906349,-3.25
963,2.0,,,,1594228786.3004112,-16.56
964,2.0,,,,1594228786.3101873,-63.92
965,2.0,,,,1594228786.3199635,-27.21
966,2.0,,,,1594228786.3297396,-132.25
967,2.0,,,,1594228786.3395154,72.04
968,2.0,,,,1594228786.3492918,-81.42
969,2.0,,,,1594228786.359068,-136.87
970,2.0,,,,1594228786.368844,125.57
971,2.0,,,,1594228786.37862,-28.95
972,2.0,,,,1594228786.3883965,55.47
973,2.0,,,,1594228786.3981724,-56.81
974,2.0,,,,1594228786.4079485,37.06
975,2.0,,,,1594228786.4177244,22.26
976,2.0,,,,1594228786.4275007,9.63
977,2.0,,,,1594228786.4372768,-96.32
978,2.0,,,,1594228786.447053,86.56
979,2.0,,,,1594228786.4568286,-15.73
980,2.0,,,,1594228786.4666052,-83.36
981,2.0,,,,1594228786.4763813,-14.29
982,2.0,,,,1594228786.4861574,33.32
983,2.0,,,,1594228786.4959335,-68.74
984,2.0,,,,1594228786.5057096,53.15
985,2.0,,,,1594228786.5154858,3.61
986,2.0,,,,1594228786.5252619,22.55
987,2.0,,,,1594228786.535038,133.22
988,2.0,,,,1594228786.544814,-131.17
989,2.0,,,,1594228786.5545902,-19.17
990,2.0,,,,1594228786.5643663,43.34
991,2.0,,,,1594228786.5741427,-84.92
992,2.0,,,,1594228786.5839186,187.29
993,2.0,,,,1594228786.5936947,-42.73
994,2.0,,,,1594228786.6034708,-112.16
995,2.0,,,,1594228786.6132472,84.64
996,2.0,,,,1594228786.623023,-43.19
997,2.0,,,,1594228786.6327991,-41.71
998,2.0,,,,1594228786.6425753,107.83
999,2.0,,,,1594228786.6523516,150.27
1000,2.0,,,,1594228786.6621275,-52.79
1001,2.0,,,,1594228786.6719036,-59.61
1002,2.0,,,,1594228786.6816795,-33.82
1003,2.0,,,,1594228786.6914554,58.26
1004,2.0,,,,1594228786.701232,-50.32
1005,2.0,,,,1594228786.711008,35.86
1006,2.0,,,,1594228786.7207842,106.47
1007,2.0,,,,1594228786.7305605,-270.51
1008,2.0,,,,1594228786.7403364,-349.81
1009,2.0,,,,1594228786.7501125,301.38
1010,2.0,,,,1594228786.7598884,-2398.37
1011,2.0,,,,1594228786.7696648,182.58
1012,2.0,,,,1594228786.7794409,780.7
1013,2.0,,,,1594228786.789217,-1334.89
1014,2.0,,,,1594228786.7989929,-9923.2
1015,2.0,,,,1594228786.8087692,-2057.49
1016,2.0,,,,1594228786.8185453,418.66
1017,8.0,,,,1594228786.8283215,1374.02
1018,8.0,,,,1594228786.8380976,1606.63
1019,8.0,,,,1594228786.8478734,1479.81
1020,8.0,,,,1594228786.8576498,1313.8
1021,8.0,,,,1594228786.867426,1047.26
1022,8.0,,,,1594228786.877202,951.38
1023,8.0,,,,1594228786.886978,848.45
1024,8.0,,,,1594228786.8967545,655.89
1025,8.0,,,,1594228786.9065304,665.15
1026,8.0,,,,1594228786.9163065,514.26
1027,8.0,,,,1594228786.9260824,504.95
1028,8.0,,,,1594228786.9358587,405.45
1029,8.0,,,,1594228786.9456348,328.16
1030,8.0,,,,1594228786.955411,417.98
1031,8.0,,,,1594228786.9651868,361.24
1032,8.0,,,,1594228786.9749632,357.83
1033,8.0,,,,1594228786.9847393,238.04
1034,8.0,,,,1594228786.9945154,275.33
1035,8.0,,,,1594228787.0042913,221.55
1036,8.0,,,,1594228787.0140676,182.7
1037,8.0,,,,1594228787.0238438,226.34
1038,8.0,,,,1594228787.0336199,185.7
1039,8.0,,,,1594228787.043396,81.38
1040,8.0,,,,1594228787.053172,138.19
1041,8.0,,,,1594228787.0629482,141.89
1042,8.0,,,,1594228787.0727243,106.27
1043,8.0,,,,1594228787.0825007,662.8
1044,8.0,,,,1594228787.0922766,-318.0
1045,8.0,,,,1594228787.1020527,-24.48
1046,8.0,,,,1594228787.1118288,54.26
1047,8.0,,,,1594228787.1216052,149.66
1048,8.0,,,,1594228787.131381,54.36
1049,8.0,,,,1594228787.1411572,18.83
1050,8.0,,,,1594228787.1509333,22.18
1051,8.0,,,,1594228787.1607096,38.68
1052,8.0,,,,1594228787.1704855,14.21
1053,8.0,,,,1594228787.1802616,44.82
1054,8.0,,,,1594228787.1900375,11.28
1055,8.0,,,,1594228787.1998134,-19.26
1056,8.0,,,,1594228787.20959,12.51
1057,8.0,,,,1594228787.219366,37.66
1058,8.0,,,,1594228787.2291422,25.42
1059,8.0,,,,1594228787.2389185,9.27
1060,8.0,,,,1594228787.2486944,18.98
1061,8.0,,,,1594228787.2584705,2.71
1062,8.0,,,,1594228787.2682467,12.57
1063,8.0,,,,1594228787.2780228,-16.81
1064,8.0,,,,1594228787.2877991,-21.55
1065,8.0,,,,1594228787.297575,-51.25
1066,8.0,,,,1594228787.3073509,24.51
1067,8.0,,,,1594228787.3171272,12.07
1068,8.0,,,,1594228787.3269033,17.66
1069,8.0,,,,1594228787.3366795,-525.52
1070,8.0,,,,1594228787.3464556,183.48
1071,8.0,,,,1594228787.3562315,287.03
1072,8.0,,,,1594228787.3660078,262.45
1073,8.0,,,,1594228787.375784,215.55
1074,8.0,,,,1594228787.38556,15.82
1075,8.0,,,,1594228787.3953366,-105.71
1076,8.0,,,,1594228787.4051125,-111.88
1077,8.0,,,,1594228787.4148884,-115.48
1078,8.0,,,,1594228787.4246645,-51.49
1079,8.0,,,,1594228787.4344404,-169.38
1080,8.0,,,,1594228787.4442167,-56.33
1081,8.0,,,,1594228787.4539928,-35.82
1082,8.0,,,,1594228787.463769,16.56
1083,8.0,,,,1594228787.4735448,26.26
1084,8.0,,,,1594228787.4833212,28.72
1085,8.0,,,,1594228787.4930973,49.31
1086,8.0,,,,1594228787.5028734,3.76
1087,8.0,,,,1594228787.5126493,12.52
1088,8.0,,,,1594228787.5224257,35.55
1089,8.0,,,,1594228787.5322018,27.81
1090,8.0,,,,1594228787.541978,5.09
1091,8.0,,,,1594228787.551754,15.62
1092,8.0,,,,1594228787.56153,41.49
1093,8.0,,,,1594228787.5713062,11.17
1094,8.0,,,,1594228787.5810823,-8.42
1095,8.0,,,,1594228787.5908587,-19.66
1096,8.0,,,,1594228787.6006346,-34.18
1097,8.0,,,,1594228787.6104107,-45.62
1098,8.0,,,,1594228787.6201868,-28.47
1099,8.0,,,,1594228787.6299634,-27.82
1100,8.0,,,,1594228787.639739,-53.31
1101,8.0,,,,1594228787.6495152,-10.16
1102,8.0,,,,1594228787.6592913,-6.61
1103,8.0,,,,1594228787.6690676,15.63
1104,8.0,,,,1594228787.6788435,37.81
1105,8.0,,,,1594228787.6886196,-13.63
1106,8.0,,,,1594228787.6983955,8.35
1107,8.0,,,,1594228787.7081714,-21.71
1108,8.0,,,,1594228787.717948,-47.05
1109,8.0,,,,1594228787.727724,-26.82
1110,8.0,,,,1594228787.7375002,-18.45
1111,8.0,,,,1594228787.7472765,-10.36
1112,8.0,,,,1594228787.7570524,-6.29
1113,8.0,,,,1594228787.7668285,17.71
1114,8.0,,,,1594228787.7766047,5.77
1115,8.0,,,,1594228787.7863808,18.21
1116,8.0,,,,1594228787.7961571,23.23
1117,8.0,,,,1594228787.805933,2.41
1118,8.0,,,,1594228787.8157089,-13.72
1119,8.0,,,,1594228787.8254852,-13.53
1120,8.0,,,,1594228787.8352613,-15.2
1121,8.0,,,,1594228787.8450375,-34.23
1122,8.0,,,,1594228787.8548136,-25.7
1123,8.0,,,,1594228787.8645895,-37.05
1124,8.0,,,,1594228787.8743658,-25.84
1125,8.0,,,,1594228787.884142,12.54
1126,8.0,,,,1594228787.893918,7.82
1127,8.0,,,,1594228787.9036946,-1.86
1128,8.0,,,,1594228787.9134705,2.26
1129,8.0,,,,1594228787.9232464,4.29
1130,8.0,,,,1594228787.9330225,-12.57
1131,8.0,,,,1594228787.9427984,0.4
1132,8.0,,,,1594228787.9525747,19.42
1133,8.0,,,,1594228787.9623508,5.5
1134,8.0,,,,1594228787.972127,-2.0
1135,8.0,,,,1594228787.9819028,-15.89
1136,8.0,,,,1594228787.9916792,-8.32
1137,8.0,,,,1594228788.0014553,0.6
1138,8.0,,,,1594228788.0112314,-4.41
1139,8.0,,,,1594228788.0210075,-19.41
1140,8.0,,,,1594228788.0307837,-22.12
1141,8.0,,,,1594228788.0405598,4.91
1142,8.0,,,,1594228788.050336,-3.92
1143,8.0,,,,1594228788.060112,-10.58
1144,8.0,,,,1594228788.069888,7.61
1145,8.0,,,,1594228788.0796642,-20.23
1146,8.0,,,,1594228788.0894403,42.63
1147,8.0,,,,1594228788.0992165,-17.38
1148,8.0,,,,1594228788.1089926,-37.51
1149,8.0,,,,1594228788.1187687,-25.3
1150,8.0,,,,1594228788.1285448,-27.23
1151,8.0,,,,1594228788.1383214,18.3
1152,8.0,,,,1594228788.148097,-64.47
1153,8.0,,,,1594228788.1578732,85.39
1154,8.0,,,,1594228788.1676493,-3.57
1155,8.0,,,,1594228788.1774256,7.53
1156,8.0,,,,1594228788.1872015,-0.9
1157,8.0,,,,1594228788.1969776,5.28
1158,8.0,,,,1594228788.2067535,-27.37
1159,8.0,,,,1594228788.2165296,-69.82
1160,8.0,,,,1594228788.226306,-44.09
1161,8.0,,,,1594228788.236082,59.28
1162,8.0,,,,1594228788.2458582,-15.96
1163,8.0,,,,1594228788.2556345,28.8
1164,8.0,,,,1594228788.2654107,19.88
1165,8.0,,,,1594228788.2751865,28.81
1166,8.0,,,,1594228788.2849627,-38.53
1167,8.0,,,,1594228788.2947388,-12.32
1168,8.0,,,,1594228788.3045151,-17.99
1169,8.0,,,,1594228788.314291,-14.27
1170,8.0,,,,1594228788.3240669,-13.44
1171,8.0,,,,1594228788.3338432,2.52
1172,8.0,,,,1594228788.3436193,-8.12
1173,8.0,,,,1594228788.3533955,-8.16
1174,8.0,,,,1594228788.3631716,6.79
1175,8.0,,,,1594228788.3729475,3.84
1176,8.0,,,,1594228788.3827238,7.52
1177,8.0,,,,1594228788.3925,7.98
1178,8.0,,,,1594228788.402276,-0.13
1179,8.0,,,,1594228788.4120526,-1.88
1180,8.0,,,,1594228788.4218285,18.93
1181,8.0,,,,1594228788.4316044,34.92
1182,8.0,,,,1594228788.4413805,25.22
1183,8.0,,,,1594228788.4511564,13.99
1184,8.0,,,,1594228788.4609327,-4.69
1185,8.0,,,,1594228788.4707088,6.42
1186,8.0,,,,1594228788.480485,-25.76
1187,8.0,,,,1594228788.4902608,156.32
1188,8.0,,,,1594228788.5000372,-287.23
1189,8.0,,,,1594228788.5098133,109.33
1190,8.0,,,,1594228788.5195894,-67.21
1191,8.0,,,,1594228788.5293655,-102.72
1192,8.0,,,,1594228788.5391414,-55.95
1193,8.0,,,,1594228788.5489178,14.96
1194,8.0,,,,1594228788.558694,30.56
1195,8.0,,,,1594228788.56847,-30.43
1196,8.0,,,,1594228788.578246,-15.69
1197,8.0,,,,1594228788.5880222,-85.72
1198,8.0,,,,1594228788.5977983,-6.57
1199,8.0,,,,1594228788.6075745,-25.47
1200,8.0,,,,1594228788.6173506,-18.77
1201,8.0,,,,1594228788.6271267,-2.87
1202,8.0,,,,1594228788.6369028,-78.54
1203,8.0,,,,1594228788.646679,48.5
1204,8.0,,,,1594228788.656455,11.44
1205,8.0,,,,1594228788.6662312,40.06
1206,8.0,,,,1594228788.6760073,25.17
1207,8.0,,,,1594228788.6857836,30.8
1208,8.0,,,,1594228788.6955595,40.29
1209,8.0,,,,1594228788.7053356,4.01
1210,8.0,,,,1594228788.7151115,28.58
1211,8.0,,,,1594228788.7248876,8.82
1212,8.0,,,,1594228788.734664,21.94
1213,8.0,,,,1594228788.74444,16.39
1214,8.0,,,,1594228788.7542162,-11.99
1215,8.0,,,,1594228788.7639925,-32.43
1216,8.0,,,,1594228788.7737687,-21.79
1217,8.0,,,,1594228788.7835445,-14.8
1218,8.0,,,,1594228788.7933207,-7.45
1219,8.0,,,,1594228788.8030968,-34.37
1220,8.0,,,,1594228788.8128731,17.95
1221,8.0,,,,1594228788.822649,-29.83
1222,8.0,,,,1594228788.832425,-19.8
1223,8.0,,,,1594228788.8422012,-43.38
1224,8.0,,,,1594228788.8519773,3.38
1225,8.0,,,,1594228788.8617535,-12.07
1226,2.0,,,,1594228788.8715296,7.66
1227,2.0,,,,1594228788.8813055,-34.7
1228,2.0,,,,1594228788.8910818,51.07
1229,2.0,,,,1594228788.900858,22.64
1230,2.0,,,,1594228788.910634,65.02
1231,2.0,,,,1594228788.9204102,-264.18
1232,2.0,,,,1594228788.9301865,-25.99
1233,2.0,,,,1594228788.9399624,203.0
1234,2.0,,,,1594228788.9497385,-112.65
1235,2.0,,,,1594228788.9595144,-69.48
1236,2.0,,,,1594228788.9692907,141.4
1237,2.0,,,,1594228788.9790668,-94.15
1238,2.0,,,,1594228788.988843,-89.6
